"","Availability","region","year","policy","agg.land","value","global_value"
"2449","90 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",25.0182360155638,43.653134072126
"2450","90 percent","India",2050,"CORE","Grazed Pasture",45.8441653304523,43.653134072126
"2451","90 percent","Indonesia",2050,"CORE","Grazed Pasture",48.7257350570281,43.653134072126
"2452","90 percent","Japan",2050,"CORE","Grazed Pasture",0,43.653134072126
"2453","90 percent","Mexico",2050,"CORE","Grazed Pasture",32.3147536832291,43.653134072126
"2454","90 percent","Middle East",2050,"CORE","Grazed Pasture",54.4734889337002,43.653134072126
"2455","90 percent","Pakistan",2050,"CORE","Grazed Pasture",85.7118036865909,43.653134072126
"2456","90 percent","Russia",2050,"CORE","Grazed Pasture",12.4369226120689,43.653134072126
"2457","90 percent","South Africa",2050,"CORE","Grazed Pasture",36.7077124387226,43.653134072126
"2458","90 percent","South America_Northern",2050,"CORE","Grazed Pasture",42.9348249589456,43.653134072126
"2459","90 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.9122979152468,43.653134072126
"2460","90 percent","South Asia",2050,"CORE","Grazed Pasture",64.8695988172388,43.653134072126
"2461","90 percent","South Korea",2050,"CORE","Grazed Pasture",13.3808035157871,43.653134072126
"2462","90 percent","Southeast Asia",2050,"CORE","Grazed Pasture",18.6895027090439,43.653134072126
"2463","90 percent","Taiwan",2050,"CORE","Grazed Pasture",15.7882434513022,43.653134072126
"2464","90 percent","USA",2050,"CORE","Grazed Pasture",24.6282359237153,43.653134072126
"2465","100 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",103.073257237035,43.9235929919704
"2466","100 percent","Africa_Northern",2050,"CORE","Grazed Pasture",37.4526326142535,43.9235929919704
"2467","100 percent","Africa_Southern",2050,"CORE","Grazed Pasture",82.5649364497781,43.9235929919704
"2468","100 percent","Africa_Western",2050,"CORE","Grazed Pasture",121.094853729482,43.9235929919704
"2469","100 percent","Argentina",2050,"CORE","Grazed Pasture",26.2194117985688,43.9235929919704
"2470","100 percent","Australia_NZ",2050,"CORE","Grazed Pasture",38.5224616989787,43.9235929919704
"2471","100 percent","Brazil",2050,"CORE","Grazed Pasture",24.7662887481747,43.9235929919704
"2472","100 percent","Canada",2050,"CORE","Grazed Pasture",38.3545911615548,43.9235929919704
"2473","100 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",30.982867225984,43.9235929919704
"2474","100 percent","Central Asia",2050,"CORE","Grazed Pasture",34.0659110822578,43.9235929919704
"2475","100 percent","China",2050,"CORE","Grazed Pasture",16.1966400937851,43.9235929919704
"2476","100 percent","Colombia",2050,"CORE","Grazed Pasture",42.4466688541379,43.9235929919704
"2477","100 percent","EU-12",2050,"CORE","Grazed Pasture",20.2122950854925,43.9235929919704
"2478","100 percent","EU-15",2050,"CORE","Grazed Pasture",0,43.9235929919704
"2479","100 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.7141649077963,43.9235929919704
"2480","100 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",20.6640983711666,43.9235929919704
"2481","100 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",25.1044485648341,43.9235929919704
"2482","100 percent","India",2050,"CORE","Grazed Pasture",46.6456692395952,43.9235929919704
"2483","100 percent","Indonesia",2050,"CORE","Grazed Pasture",49.2382732267378,43.9235929919704
"2484","100 percent","Japan",2050,"CORE","Grazed Pasture",0,43.9235929919704
"2485","100 percent","Mexico",2050,"CORE","Grazed Pasture",32.3830666765969,43.9235929919704
"2486","100 percent","Middle East",2050,"CORE","Grazed Pasture",54.2228432308584,43.9235929919704
"2487","100 percent","Pakistan",2050,"CORE","Grazed Pasture",87.5819235480786,43.9235929919704
"2488","100 percent","Russia",2050,"CORE","Grazed Pasture",12.3191749206377,43.9235929919704
"2489","100 percent","South Africa",2050,"CORE","Grazed Pasture",36.8610178969254,43.9235929919704
"2490","100 percent","South America_Northern",2050,"CORE","Grazed Pasture",42.7443338553408,43.9235929919704
"2491","100 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.866788932681,43.9235929919704
"2492","100 percent","South Asia",2050,"CORE","Grazed Pasture",65.9271936079326,43.9235929919704
"2493","100 percent","South Korea",2050,"CORE","Grazed Pasture",13.0937400937794,43.9235929919704
"2494","100 percent","Southeast Asia",2050,"CORE","Grazed Pasture",19.5494026942015,43.9235929919704
"2495","100 percent","Taiwan",2050,"CORE","Grazed Pasture",15.4309028714672,43.9235929919704
"2496","100 percent","USA",2050,"CORE","Grazed Pasture",24.5277591922768,43.9235929919704
"2497","100 percent","Africa_Eastern",2050,"CORE","Shrubland",-6.59052602688052,-2.79883891296386
"2498","100 percent","Africa_Northern",2050,"CORE","Shrubland",-2.13805030221006,-2.79883891296386
"2499","100 percent","Africa_Southern",2050,"CORE","Shrubland",-1.48751083824225,-2.79883891296386
"2500","100 percent","Africa_Western",2050,"CORE","Shrubland",-10.3747053205712,-2.79883891296386
"2501","100 percent","Argentina",2050,"CORE","Shrubland",-3.06881232652499,-2.79883891296386
"2502","100 percent","Australia_NZ",2050,"CORE","Shrubland",-0.87463537459308,-2.79883891296386
"2503","100 percent","Brazil",2050,"CORE","Shrubland",-2.44670362776555,-2.79883891296386
"2504","100 percent","Canada",2050,"CORE","Shrubland",-1.64460440238483,-2.79883891296386
"2505","100 percent","Central America and Caribbean",2050,"CORE","Shrubland",-4.21460098678535,-2.79883891296386
"2506","100 percent","Central Asia",2050,"CORE","Shrubland",-0.205844555941061,-2.79883891296386
"2507","100 percent","China",2050,"CORE","Shrubland",-0.836619842733498,-2.79883891296386
"2508","100 percent","Colombia",2050,"CORE","Shrubland",-1.85549119535187,-2.79883891296386
"2509","100 percent","EU-12",2050,"CORE","Shrubland",-6.02208845667356,-2.79883891296386
"2510","100 percent","EU-15",2050,"CORE","Shrubland",-3.96699296312075,-2.79883891296386
"2511","100 percent","Europe_Eastern",2050,"CORE","Shrubland",-6.65357747007629,-2.79883891296386
"2512","100 percent","Europe_Non_EU",2050,"CORE","Shrubland",-4.68922018998861,-2.79883891296386
"2513","100 percent","European Free Trade Association",2050,"CORE","Shrubland",-14.9116485883133,-2.79883891296386
"2514","100 percent","India",2050,"CORE","Shrubland",-18.8727450956281,-2.79883891296386
"2515","100 percent","Japan",2050,"CORE","Shrubland",-2.00991418566292,-2.79883891296386
"2516","100 percent","Mexico",2050,"CORE","Shrubland",-2.96449893246079,-2.79883891296386
"2517","100 percent","Middle East",2050,"CORE","Shrubland",-0.908852389848968,-2.79883891296386
"2518","100 percent","Pakistan",2050,"CORE","Shrubland",-23.4527234170508,-2.79883891296386
"2519","100 percent","Russia",2050,"CORE","Shrubland",-2.29423815544853,-2.79883891296386
"2520","100 percent","South Africa",2050,"CORE","Shrubland",-1.54855685609459,-2.79883891296386
"2521","100 percent","South America_Northern",2050,"CORE","Shrubland",-1.40524785315015,-2.79883891296386
"2522","100 percent","South America_Southern",2050,"CORE","Shrubland",-1.42534431794469,-2.79883891296386
"2523","100 percent","South Asia",2050,"CORE","Shrubland",-7.61008847159682,-2.79883891296386
"2524","100 percent","South Korea",2050,"CORE","Shrubland",0.575722005220231,-2.79883891296386
"2525","100 percent","Southeast Asia",2050,"CORE","Shrubland",-4.60910020820356,-2.79883891296386
"2526","100 percent","Taiwan",2050,"CORE","Shrubland",-0.459488138089695,-2.79883891296386
"2527","100 percent","USA",2050,"CORE","Shrubland",-1.25640589223539,-2.79883891296386
"2528","90 percent","Africa_Eastern",2050,"CORE","Shrubland",-6.66907433929134,-2.74149028173105
"2529","90 percent","Africa_Northern",2050,"CORE","Shrubland",-2.27027545660409,-2.74149028173105
"2530","90 percent","Africa_Southern",2050,"CORE","Shrubland",-1.50422221989491,-2.74149028173105
"2531","90 percent","Africa_Western",2050,"CORE","Shrubland",-10.3647851782603,-2.74149028173105
"2532","90 percent","Argentina",2050,"CORE","Shrubland",-3.06405597189189,-2.74149028173105
"2533","90 percent","Australia_NZ",2050,"CORE","Shrubland",-0.893751576037452,-2.74149028173105
"2534","90 percent","Brazil",2050,"CORE","Shrubland",-2.45935398308292,-2.74149028173105
"2535","90 percent","Canada",2050,"CORE","Shrubland",-1.58297987249719,-2.74149028173105
"2536","90 percent","Central America and Caribbean",2050,"CORE","Shrubland",-4.17674850302536,-2.74149028173105
"2537","90 percent","Central Asia",2050,"CORE","Shrubland",-0.230782180402473,-2.74149028173105
"2538","90 percent","China",2050,"CORE","Shrubland",-0.830929230971512,-2.74149028173105
"2539","90 percent","Colombia",2050,"CORE","Shrubland",-1.85908839456783,-2.74149028173105
"2540","90 percent","EU-12",2050,"CORE","Shrubland",-5.86619955356106,-2.74149028173105
"2541","90 percent","EU-15",2050,"CORE","Shrubland",-3.94296515782275,-2.74149028173105
"2542","90 percent","Europe_Eastern",2050,"CORE","Shrubland",-6.33380740987504,-2.74149028173105
"2543","90 percent","Europe_Non_EU",2050,"CORE","Shrubland",-4.60199921357212,-2.74149028173105
"2544","90 percent","European Free Trade Association",2050,"CORE","Shrubland",-13.8574779217395,-2.74149028173105
"2545","90 percent","India",2050,"CORE","Shrubland",-17.8091490885683,-2.74149028173105
"2546","90 percent","Japan",2050,"CORE","Shrubland",-1.77485002349914,-2.74149028173105
"2547","90 percent","Mexico",2050,"CORE","Shrubland",-2.97263440998068,-2.74149028173105
"2548","90 percent","Middle East",2050,"CORE","Shrubland",-0.934919133078704,-2.74149028173105
"2549","90 percent","Pakistan",2050,"CORE","Shrubland",-22.1727853390463,-2.74149028173105
"2550","90 percent","Russia",2050,"CORE","Shrubland",-2.18295194521978,-2.74149028173105
"2551","90 percent","South Africa",2050,"CORE","Shrubland",-1.60548862753164,-2.74149028173105
"2552","90 percent","South America_Northern",2050,"CORE","Shrubland",-1.40569682872827,-2.74149028173105
"2553","90 percent","South America_Southern",2050,"CORE","Shrubland",-1.43109881898279,-2.74149028173105
"2554","90 percent","South Asia",2050,"CORE","Shrubland",-7.44989273347397,-2.74149028173105
"2555","90 percent","South Korea",2050,"CORE","Shrubland",0.564828490208353,-2.74149028173105
"2556","90 percent","Southeast Asia",2050,"CORE","Shrubland",-4.53748639904666,-2.74149028173105
"2557","90 percent","Taiwan",2050,"CORE","Shrubland",-0.474342244519008,-2.74149028173105
"2558","90 percent","USA",2050,"CORE","Shrubland",-1.27896453678054,-2.74149028173105
"2559","80 percent","Africa_Eastern",2050,"CORE","Shrubland",-6.75600067671942,-2.67601850603051
"2560","80 percent","Africa_Northern",2050,"CORE","Shrubland",-2.38029937960634,-2.67601850603051
"2561","80 percent","Africa_Southern",2050,"CORE","Shrubland",-1.52365621344268,-2.67601850603051
"2562","80 percent","Africa_Western",2050,"CORE","Shrubland",-10.3102418181273,-2.67601850603051
"2563","80 percent","Argentina",2050,"CORE","Shrubland",-3.0506757585851,-2.67601850603051
"2564","80 percent","Australia_NZ",2050,"CORE","Shrubland",-0.915459011970188,-2.67601850603051
"2565","80 percent","Brazil",2050,"CORE","Shrubland",-2.47168545494993,-2.67601850603051
"2566","80 percent","Canada",2050,"CORE","Shrubland",-1.51765836675481,-2.67601850603051
"2567","80 percent","Central America and Caribbean",2050,"CORE","Shrubland",-4.12716255136594,-2.67601850603051
"2568","80 percent","Central Asia",2050,"CORE","Shrubland",-0.259676888088875,-2.67601850603051
"2569","80 percent","China",2050,"CORE","Shrubland",-0.824711305450734,-2.67601850603051
"2570","80 percent","Colombia",2050,"CORE","Shrubland",-1.86357364465182,-2.67601850603051
"2571","80 percent","EU-12",2050,"CORE","Shrubland",-5.68442568388324,-2.67601850603051
"2572","80 percent","EU-15",2050,"CORE","Shrubland",-3.90577663548395,-2.67601850603051
"2573","80 percent","Europe_Eastern",2050,"CORE","Shrubland",-5.97415870976093,-2.67601850603051
"2574","80 percent","Europe_Non_EU",2050,"CORE","Shrubland",-4.49646113735928,-2.67601850603051
"2575","80 percent","European Free Trade Association",2050,"CORE","Shrubland",-12.7441644870479,-2.67601850603051
"2576","80 percent","India",2050,"CORE","Shrubland",-16.6078911714989,-2.67601850603051
"2577","80 percent","Japan",2050,"CORE","Shrubland",-1.53000163822902,-2.67601850603051
"2578","80 percent","Mexico",2050,"CORE","Shrubland",-2.98008181140347,-2.67601850603051
"2579","80 percent","Middle East",2050,"CORE","Shrubland",-0.964152990559705,-2.67601850603051
"2580","80 percent","Pakistan",2050,"CORE","Shrubland",-20.7131033709736,-2.67601850603051
"2581","80 percent","Russia",2050,"CORE","Shrubland",-2.06322173603279,-2.67601850603051
"2582","80 percent","South Africa",2050,"CORE","Shrubland",-1.66903088679965,-2.67601850603051
"2583","80 percent","South America_Northern",2050,"CORE","Shrubland",-1.40641466096413,-2.67601850603051
"2584","80 percent","South America_Southern",2050,"CORE","Shrubland",-1.43792339267944,-2.67601850603051
"2585","80 percent","South Asia",2050,"CORE","Shrubland",-7.2528195863548,-2.67601850603051
"2586","80 percent","South Korea",2050,"CORE","Shrubland",0.549966168380559,-2.67601850603051
"2587","80 percent","Southeast Asia",2050,"CORE","Shrubland",-4.4467273108175,-2.67601850603051
"2588","80 percent","Taiwan",2050,"CORE","Shrubland",-0.492494457486166,-2.67601850603051
"2589","80 percent","USA",2050,"CORE","Shrubland",-1.30484090338173,-2.67601850603051
"2590","70 percent","Africa_Eastern",2050,"CORE","Shrubland",-6.84968592120888,-2.59990763579959
"2591","70 percent","Africa_Northern",2050,"CORE","Shrubland",-2.46052068931343,-2.59990763579959
"2592","70 percent","Africa_Southern",2050,"CORE","Shrubland",-1.54773328577036,-2.59990763579959
"2593","70 percent","Africa_Western",2050,"CORE","Shrubland",-10.1905399798791,-2.59990763579959
"2594","70 percent","Argentina",2050,"CORE","Shrubland",-3.02463762605534,-2.59990763579959
"2595","70 percent","Australia_NZ",2050,"CORE","Shrubland",-0.941050224067139,-2.59990763579959
"2596","70 percent","Brazil",2050,"CORE","Shrubland",-2.481625090903,-2.59990763579959
"2597","70 percent","Canada",2050,"CORE","Shrubland",-1.44837702994302,-2.59990763579959
"2598","70 percent","Central America and Caribbean",2050,"CORE","Shrubland",-4.06047048049029,-2.59990763579959
"2599","70 percent","Central Asia",2050,"CORE","Shrubland",-0.292801514946267,-2.59990763579959
"2600","70 percent","China",2050,"CORE","Shrubland",-0.817448478514811,-2.59990763579959
"2601","70 percent","Colombia",2050,"CORE","Shrubland",-1.86891206350863,-2.59990763579959
"2602","70 percent","EU-12",2050,"CORE","Shrubland",-5.46647286436903,-2.59990763579959
"2603","70 percent","EU-15",2050,"CORE","Shrubland",-3.85247938416097,-2.59990763579959
"2604","70 percent","Europe_Eastern",2050,"CORE","Shrubland",-5.5661411373994,-2.59990763579959
"2605","70 percent","Europe_Non_EU",2050,"CORE","Shrubland",-4.36505580212791,-2.59990763579959
"2606","70 percent","European Free Trade Association",2050,"CORE","Shrubland",-11.5596348762368,-2.59990763579959
"2607","70 percent","India",2050,"CORE","Shrubland",-15.2219042189011,-2.59990763579959
"2608","70 percent","Japan",2050,"CORE","Shrubland",-1.27468221970943,-2.59990763579959
"2609","70 percent","Mexico",2050,"CORE","Shrubland",-2.98550661575776,-2.59990763579959
"2610","70 percent","Middle East",2050,"CORE","Shrubland",-0.996908214740305,-2.59990763579959
"2611","70 percent","Pakistan",2050,"CORE","Shrubland",-19.0385158501462,-2.59990763579959
"2612","70 percent","Russia",2050,"CORE","Shrubland",-1.93323005724707,-2.59990763579959
"2613","70 percent","South Africa",2050,"CORE","Shrubland",-1.73978386466715,-2.59990763579959
"2614","70 percent","South America_Northern",2050,"CORE","Shrubland",-1.40740595309935,-2.59990763579959
"2615","70 percent","South America_Southern",2050,"CORE","Shrubland",-1.44601184269647,-2.59990763579959
"2616","70 percent","South Asia",2050,"CORE","Shrubland",-7.005608564262,-2.59990763579959
"2617","70 percent","South Korea",2050,"CORE","Shrubland",0.52918849458148,-2.59990763579959
"2618","70 percent","Southeast Asia",2050,"CORE","Shrubland",-4.32849990417037,-2.59990763579959
"2619","70 percent","Taiwan",2050,"CORE","Shrubland",-0.515078196623737,-2.59990763579959
"2620","70 percent","USA",2050,"CORE","Shrubland",-1.33463978015483,-2.59990763579959
"2621","60 percent","Africa_Eastern",2050,"CORE","Shrubland",-6.94815540745776,-2.5093469185646
"2622","60 percent","Africa_Northern",2050,"CORE","Shrubland",-2.49991852438955,-2.5093469185646
"2623","60 percent","Africa_Southern",2050,"CORE","Shrubland",-1.57687507023579,-2.5093469185646
"2624","60 percent","Africa_Western",2050,"CORE","Shrubland",-9.97486825972771,-2.5093469185646
"2625","60 percent","Argentina",2050,"CORE","Shrubland",-2.97909209365709,-2.5093469185646
